EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,BirthDate,TerminationDate,AdjustedSalary
E01374,Kamala,Khalsa,Female,Karnataka,Mysuru,2021-01-07,Sales,Sales Executive,Bachelor's,Good,No,935720,1991-01-15,,954434
E01375,Panini,Purohit,Male,Uttar Pradesh,Noida,2020-07-03,IT,Software Engineer,Bachelor's,Satisfactory,No,1466954,1996-07-09,,1466954
E01376,Warda,Chaudhry,Female,West Bengal,Kolkata,2017-09-15,Sales,Sales Executive,Bachelor's,Good,No,403651,1975-09-26,,452896
E01377,Vasatika,Talwar,Female,Uttar Pradesh,Kanpur,2024-09-22,Sales,Sales Manager,Bachelor's,Good,No,450206,1979-10-04,,505131
E01378,Nimrat,Sahni,Female,Uttar Pradesh,Noida,2018-10-27,Finance,Accountant,Bachelor's,Satisfactory,Yes,1025879,1981-11-05,,1046396
E01379,Megha,Khosla,Female,Tamil Nadu,Madurai,2021-09-22,Finance,Finance Manager,Master's,Good,Yes,1112227,1970-10-05,2022-05-04,1435106
E01380,Devika,Krishnan,Female,Gujarat,Vadodara,2021-07-06,HR,HR Executive,Bachelor's,Satisfactory,Yes,671030,1980-07-16,2023-05-22,752895
E01381,Panini,Ravi,Female,Tamil Nadu,Madurai,2015-09-04,Sales,Sales Manager,Bachelor's,Excellent,No,531301,1971-09-15,,596119
E01382,Udyati,Rajagopal,Female,West Bengal,Howrah,2020-06-25,Operations,Operations Executive,Bachelor's,Good,No,704058,1992-07-02,,718139
E01383,Bhavika,Dada,Male,Karnataka,Mangalore,2023-03-24,Operations,Operations Executive,Bachelor's,Good,No,585267,1999-03-30,,585267
E01384,Jackson,Khanna,Male,Maharashtra,Nagpur,2020-09-01,HR,HR Manager,Master's,Satisfactory,No,371809,1969-09-14,,470338
E01385,Tanmayi,Kunda,Male,Maharashtra,Mumbai,2022-05-26,Finance,Accountant,Bachelor's,Excellent,No,715150,1984-06-04,,715150
E01386,Vedant,Oza,Female,Maharashtra,Nagpur,2024-11-13,Sales,Sales Executive,Bachelor's,Good,No,936520,1986-11-23,,955250
E01387,Ekaraj,Sastry,Female,Gujarat,Vadodara,2018-11-14,Finance,Finance Manager,Master's,Good,Yes,516899,1970-11-26,,666954
E01388,Siddharth,Minhas,Male,Maharashtra,Mumbai,2021-02-25,Operations,Operations Manager,Master's,Good,Yes,313870,1971-03-10,,397045
E01389,Zashil,Sekhon,Male,Delhi,New Delhi,2024-10-31,Sales,Business Development,Master's,Good,No,665980,2001-11-06,,765876
E01390,Vedika,Sawhney,Male,Tamil Nadu,Chennai,2022-02-27,IT,Software Engineer,Bachelor's,Excellent,No,1274812,1992-03-06,2022-10-09,1274812
E01391,William,Gade,Male,Karnataka,Mysuru,2022-02-19,IT,IT Manager,Master's,Good,No,955419,1987-02-28,,1098731
E01392,Gunbir,Subramanian,Male,Uttar Pradesh,Kanpur,2020-01-01,Finance,Financial Analyst,Master's,Excellent,Yes,683071,1998-01-06,,785531
E01393,Warhi,Thaker,Female,West Bengal,Siliguri,2018-01-03,Finance,Financial Analyst,Master's,Satisfactory,Yes,526167,1980-01-13,,617193
E01394,Aarush,Mani,Male,Delhi,New Delhi,2024-07-18,IT,IT Manager,Master's,Good,No,692953,1989-07-27,,796895
E01395,Hemangini,Wali,Female,Tamil Nadu,Coimbatore,2019-09-24,Operations,Operations Executive,Bachelor's,Satisfactory,Yes,831981,1975-10-05,,933482
E01396,Odika,Sawhney,Male,Delhi,New Delhi,2019-12-10,Sales,Sales Manager,Bachelor's,Needs Improvement,No,842020,1968-12-22,,926222
E01397,Balendra,Mistry,Female,Karnataka,Mysuru,2019-05-31,Sales,Business Development,Master's,Excellent,No,899787,1992-06-06,,1055450
E01398,Frado,Chawla,Female,Gujarat,Vadodara,2020-10-05,Operations,Operations Manager,Master's,Good,Yes,791034,1979-10-16,,1020671
E01399,Dipta,Basu,Female,Karnataka,Mysuru,2020-03-15,Operations,Operations Executive,Bachelor's,Needs Improvement,No,854368,1978-03-26,,958600
E01400,Nisha,Tiwari,Male,Karnataka,Mysuru,2016-03-08,HR,HR Executive,Bachelor's,Satisfactory,No,767562,1984-03-16,,767562
E01401,Aarini,Ramesh,Male,Karnataka,Mangalore,2016-05-19,HR,HR Executive,Bachelor's,Needs Improvement,No,499391,1982-05-28,,499391
E01402,Hardik,Mitter,Male,Maharashtra,Pune,2024-05-20,IT,Software Engineer,Bachelor's,Excellent,No,1211224,1980-05-31,,1332346
E01403,Wahab,Tiwari,Female,West Bengal,Siliguri,2015-03-18,Finance,Finance Manager,Master's,Satisfactory,Yes,739191,1963-03-31,2020-02-23,953778
E01404,Priya,Hans,Male,West Bengal,Kolkata,2020-06-28,HR,HR Executive,Bachelor's,Needs Improvement,No,738612,1975-07-10,,812473
E01405,Ekbal,Shah,Male,West Bengal,Howrah,2019-10-12,IT,Software Engineer,Bachelor's,Satisfactory,Yes,906352,1979-10-22,,906352
E01406,Naveen,Barad,Female,Uttar Pradesh,Lucknow,2015-06-15,Finance,Financial Analyst,Master's,Excellent,No,841212,1988-06-21,,986741
E01407,Jonathan,Prakash,Male,Maharashtra,Nagpur,2022-11-27,Sales,Business Development,Master's,Satisfactory,Yes,888914,1996-12-03,,1022251
E01408,Ekta,Kapoor,Male,West Bengal,Siliguri,2015-09-23,Finance,Accountant,Bachelor's,Good,Yes,1124664,1975-10-03,,1124664
E01409,Krishna,Sheth,Male,Delhi,New Delhi,2022-02-03,Operations,Operations Manager,Master's,Satisfactory,Yes,545713,1979-02-14,,690326
E01410,Shaurya,Grover,Female,Gujarat,Surat,2022-01-29,Sales,Sales Executive,Bachelor's,Needs Improvement,No,424426,1978-02-09,,476205
E01411,Laban,Pingle,Female,West Bengal,Kolkata,2021-04-10,Sales,Business Development,Master's,Good,No,385754,1982-04-20,2023-10-24,452489
E01412,Udarsh,Gala,Male,Delhi,New Delhi,2021-11-14,Finance,Accountant,Bachelor's,Excellent,No,1082515,1999-11-20,,1082515
E01413,Kevin,Gala,Female,Gujarat,Surat,2022-11-12,Sales,Sales Executive,Bachelor's,Good,No,388210,1987-11-21,,395974
E01414,Aarna,Swamy,Male,Maharashtra,Mumbai,2022-03-24,HR,HR Manager,Master's,Satisfactory,No,792873,1973-04-05,,1002984
E01415,Yasti,Kata,Male,Maharashtra,Pune,2022-04-20,IT,IT Manager,Master's,Excellent,No,756005,1988-04-28,,869405
E01416,Girindra,Rana,Female,Gujarat,Ahmedabad,2021-02-04,Operations,Operations Executive,Bachelor's,Excellent,No,886496,1998-02-10,,904225
E01417,Jalsa,Goda,Male,Uttar Pradesh,Kanpur,2021-09-28,IT,Data Analyst,Bachelor's,Good,No,720563,1979-10-09,,792619
E01418,Praneel,Dugar,Female,Uttar Pradesh,Lucknow,2018-02-19,Finance,Accountant,Bachelor's,Satisfactory,No,804327,1975-03-02,2020-06-22,902454
E01419,Frederick,Desai,Female,Karnataka,Mangalore,2023-11-07,Finance,Accountant,Bachelor's,Excellent,No,1048499,1993-11-14,,1069468
E01420,Raagini,Banerjee,Male,Karnataka,Mysuru,2022-05-22,Finance,Accountant,Bachelor's,Good,Yes,966054,1989-05-30,,966054
E01421,Waida,Walla,Male,Uttar Pradesh,Noida,2017-05-02,Operations,Operations Executive,Bachelor's,Satisfactory,Yes,447296,1981-05-11,,447296
E01422,Noah,Sharma,Female,Karnataka,Bengaluru,2018-01-26,Sales,Sales Executive,Bachelor's,Good,Yes,489087,1995-02-01,2022-06-23,498868
E01423,Benjamin,Dubey,Female,Delhi,New Delhi,2015-06-18,HR,HR Manager,Master's,Needs Improvement,No,474331,1971-06-29,,612029
E01424,Dayita,Sheth,Female,Uttar Pradesh,Lucknow,2022-04-16,Finance,Financial Analyst,Master's,Excellent,No,553875,1992-04-23,,649695
E01425,Divya,Chad,Female,Tamil Nadu,Chennai,2015-09-07,IT,Data Analyst,Bachelor's,Excellent,No,1114539,1988-09-13,,1136829
E01426,Dev,Chakrabarti,Female,Karnataka,Bengaluru,2022-04-28,HR,HR Executive,Bachelor's,Good,Yes,634612,1994-05-05,,647304
E01427,Idika,Devi,Male,Gujarat,Ahmedabad,2024-09-25,IT,IT Manager,Master's,Excellent,Yes,1222729,1981-10-06,,1546752
E01428,Sanya,Comar,Male,Uttar Pradesh,Lucknow,2020-02-16,IT,Data Analyst,Bachelor's,Good,Yes,897709,1998-02-21,,897709
E01429,Vasatika,Sibal,Female,Maharashtra,Nagpur,2024-08-21,IT,Data Analyst,Bachelor's,Satisfactory,No,739534,1995-08-29,,754324
E01430,Riya,Sidhu,Male,Gujarat,Ahmedabad,2022-03-27,IT,Data Analyst,Bachelor's,Good,No,638096,1997-04-02,,638096
E01431,Ekiya,Andra,Female,Tamil Nadu,Coimbatore,2023-05-20,IT,Data Analyst,Bachelor's,Satisfactory,Yes,991084,1981-05-30,,1111996
E01432,Isha,Chanda,Female,Uttar Pradesh,Lucknow,2023-06-17,HR,HR Manager,Master's,Good,Yes,605892,1985-06-26,,710711
E01433,Pooja,Madan,Female,Delhi,New Delhi,2020-10-27,IT,Software Engineer,Bachelor's,Satisfactory,No,800848,1992-11-03,,816864
E01434,Manya,Bava,Female,Maharashtra,Mumbai,2023-02-23,IT,Software Engineer,Bachelor's,Satisfactory,No,522541,1998-03-01,,532991
E01435,Anirudh,Subramaniam,Female,Tamil Nadu,Coimbatore,2017-08-10,HR,HR Executive,Bachelor's,Excellent,No,453399,1972-08-21,,508713
E01436,Sudiksha,Kumar,Male,Gujarat,Vadodara,2019-01-20,HR,HR Executive,Bachelor's,Satisfactory,No,442998,1981-01-29,,442998
E01437,Lakshmi,Wadhwa,Female,Delhi,New Delhi,2019-05-04,IT,Data Analyst,Bachelor's,Excellent,No,623050,1986-05-12,,635511
E01438,Edhitha,Das,Male,West Bengal,Kolkata,2024-06-14,Sales,Sales Executive,Bachelor's,Good,No,565561,1986-06-24,,565561
E01439,Ojas,Sarna,Male,Gujarat,Ahmedabad,2015-06-25,Sales,Sales Manager,Bachelor's,Good,Yes,372858,1980-07-03,,372858
E01440,Kalpit,Basu,Female,Gujarat,Surat,2023-09-15,HR,HR Manager,Master's,Satisfactory,No,361287,1987-09-24,,423789
E01441,Aarnav,Panchal,Male,Gujarat,Ahmedabad,2023-06-17,Finance,Finance Manager,Master's,Good,No,1166499,1980-06-27,,1475621
E01442,Rohan,Kakar,Male,Tamil Nadu,Coimbatore,2016-11-23,HR,HR Executive,Bachelor's,Needs Improvement,No,493850,1973-12-04,2024-05-30,543235
E01443,Aashi,Kalita,Female,Maharashtra,Nagpur,2021-02-27,Operations,Operations Manager,Master's,Good,No,815795,1988-03-07,,956927
E01444,Kamala,Pai,Male,Karnataka,Mysuru,2017-05-17,Operations,Operations Executive,Bachelor's,Excellent,Yes,388879,1979-05-27,,388879
E01445,Laban,Chakrabarti,Female,Karnataka,Mangalore,2022-07-19,Operations,Operations Executive,Bachelor's,Good,No,457434,1993-07-26,,466582
E01446,Yatan,Aggarwal,Female,Gujarat,Surat,2017-07-12,Finance,Financial Analyst,Master's,Satisfactory,No,1088192,1984-07-20,,1276449
E01447,Ijaya,Bhargava,Female,Maharashtra,Nagpur,2017-08-27,Finance,Financial Analyst,Master's,Satisfactory,Yes,972647,1992-09-02,,1140914
E01448,Ansh,Gara,Female,Delhi,New Delhi,2024-06-15,Operations,Operations Manager,Master's,Excellent,Yes,740672,1978-06-27,,955689
E01449,Amol,Prakash,Male,Tamil Nadu,Madurai,2022-07-23,Sales,Sales Manager,Bachelor's,Satisfactory,No,664127,1983-08-02,,664127
E01450,Thomas,Dash,Male,Maharashtra,Nagpur,2022-02-11,Sales,Sales Executive,Bachelor's,Good,No,735715,1995-02-18,,735715
E01451,Dev,Khanna,Female,Gujarat,Ahmedabad,2018-01-25,Finance,Accountant,Bachelor's,Satisfactory,No,782432,1978-02-04,,798080
E01452,Waida,Parikh,Male,Uttar Pradesh,Kanpur,2022-04-28,Operations,Operations Manager,Master's,Satisfactory,No,563743,1977-05-09,,713134
E01453,Yoshita,Sinha,Female,Tamil Nadu,Chennai,2024-11-04,Finance,Financial Analyst,Master's,Good,No,680039,1980-11-15,,877454
E01454,Wakeeta,Dutta,Male,Maharashtra,Pune,2024-12-06,IT,IT Manager,Master's,Needs Improvement,No,1297125,1972-12-19,,1640863
E01455,Sanya,Viswanathan,Female,Uttar Pradesh,Lucknow,2024-01-31,Operations,Operations Executive,Bachelor's,Good,No,566313,1981-02-10,,635403
E01456,Rajeshri,Gera,Male,Uttar Pradesh,Noida,2018-03-04,Sales,Sales Manager,Bachelor's,Satisfactory,No,489024,1965-03-17,,537926
E01457,Irya,Pathak,Female,Tamil Nadu,Madurai,2022-11-11,IT,Software Engineer,Bachelor's,Excellent,No,1005762,1994-11-18,,1025877
E01458,Tamanna,Iyer,Male,West Bengal,Kolkata,2023-06-19,IT,Data Analyst,Bachelor's,Satisfactory,Yes,906912,1980-06-29,,997603
E01459,Zarna,Pau,Male,West Bengal,Siliguri,2020-07-18,Sales,Sales Manager,Bachelor's,Satisfactory,No,963493,1986-07-27,,963493
E01460,Anvi,Krishnamurthy,Male,Delhi,New Delhi,2023-02-03,IT,Data Analyst,Bachelor's,Excellent,No,1319413,1984-02-13,,1319413
E01461,Ekansh,Anand,Female,Gujarat,Vadodara,2023-04-22,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,458392,1991-04-30,,467559
E01462,Gauri,Natarajan,Male,Maharashtra,Nagpur,2022-02-10,HR,HR Executive,Bachelor's,Satisfactory,Yes,432142,1977-02-21,2023-01-22,475356
E01463,Bhavini,Sankar,Female,Gujarat,Ahmedabad,2021-06-03,Finance,Accountant,Bachelor's,Satisfactory,No,495021,1980-06-13,,555413
E01464,Sara,Pandit,Female,Gujarat,Vadodara,2023-09-08,HR,HR Executive,Bachelor's,Satisfactory,No,384031,1983-09-18,,391711
E01465,Shivansh,Rana,Female,Tamil Nadu,Coimbatore,2023-10-26,HR,HR Executive,Bachelor's,Good,No,778168,1983-11-05,,793731
E01466,Vedant,Ratti,Male,Gujarat,Ahmedabad,2024-07-19,IT,IT Manager,Master's,Excellent,Yes,1398571,1985-07-29,,1608356
E01467,Sai,Mangat,Female,Maharashtra,Mumbai,2022-02-04,HR,HR Executive,Bachelor's,Excellent,No,569772,1985-02-13,,581167
E01468,Urvi,Das,Female,West Bengal,Siliguri,2018-01-17,Finance,Accountant,Bachelor's,Satisfactory,Yes,1115820,1975-01-28,,1251950
E01469,Aadi,Sen,Male,Karnataka,Mangalore,2016-02-15,Finance,Financial Analyst,Master's,Excellent,No,450409,1994-02-20,,517970
E01470,Christopher,Varty,Female,West Bengal,Howrah,2016-11-08,HR,HR Manager,Master's,Excellent,No,438855,1983-11-17,,514776
E01471,Irya,Kakar,Male,Maharashtra,Mumbai,2015-02-24,HR,HR Executive,Bachelor's,Satisfactory,No,492927,1992-03-01,,492927
E01472,Daksh,Narasimhan,Male,Tamil Nadu,Chennai,2022-02-24,IT,IT Manager,Master's,Satisfactory,No,678750,1979-03-07,,858618
E01473,Triveni,Badami,Female,West Bengal,Siliguri,2023-05-05,Operations,Operations Executive,Bachelor's,Needs Improvement,No,427016,2001-05-10,,435556
E01474,Qarin,Solanki,Male,Karnataka,Bengaluru,2024-08-11,Sales,Business Development,Master's,Good,No,662463,1998-08-18,,761832
E01475,Hritik,Koshy,Male,Karnataka,Mysuru,2021-01-06,IT,Software Engineer,Bachelor's,Excellent,No,1342229,1989-01-14,,1342229
E01476,Oviya,Edwin,Male,Maharashtra,Pune,2024-03-23,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,910406,1988-04-01,,910406
E01477,Champak,Magar,Female,Uttar Pradesh,Kanpur,2022-09-09,Finance,Financial Analyst,Master's,Needs Improvement,No,683287,1977-09-20,,881645
E01478,Panini,Agate,Male,Maharashtra,Nagpur,2022-10-03,Operations,Operations Executive,Bachelor's,Satisfactory,No,421022,2000-10-08,,421022
E01479,Zayan,Cheema,Female,Gujarat,Surat,2016-06-26,IT,IT Manager,Master's,Good,No,1410363,1986-07-04,2024-04-28,1654355
E01480,Vansha,Nair,Female,Gujarat,Surat,2024-11-30,Finance,Accountant,Bachelor's,Satisfactory,No,890691,1998-12-07,,908504
E01481,Yuvraj,Sheth,Male,Maharashtra,Mumbai,2019-09-21,HR,HR Manager,Master's,Satisfactory,No,314907,1964-10-04,,398357
E01482,Zayan,Vasa,Male,Delhi,New Delhi,2023-12-17,IT,Software Engineer,Bachelor's,Good,No,899555,1988-12-25,,899555
E01483,Gabriel,Sridhar,Male,Karnataka,Bengaluru,2017-08-27,IT,Software Engineer,Bachelor's,Good,No,1439416,1978-09-06,,1439416
E01484,Pallavi,Jha,Female,Karnataka,Bengaluru,2022-05-29,Finance,Accountant,Bachelor's,Good,No,933625,1978-06-09,,1047527
E01485,Aadi,Shetty,Female,Uttar Pradesh,Kanpur,2024-12-04,HR,HR Executive,Bachelor's,Good,No,435924,1980-12-15,,489106
E01486,Vinaya,Lall,Male,Uttar Pradesh,Lucknow,2023-08-31,Sales,Sales Manager,Bachelor's,Satisfactory,No,507060,1992-09-07,,507060
E01487,Samarth,Sachdeva,Female,Karnataka,Mangalore,2018-12-25,Operations,Operations Manager,Master's,Excellent,Yes,330086,1987-01-02,,387190
E01488,Tejas,Natarajan,Male,Delhi,New Delhi,2020-05-29,Finance,Finance Manager,Master's,Good,Yes,496407,1978-06-09,,627954
E01489,Aditya,Kaur,Female,Uttar Pradesh,Lucknow,2023-02-06,IT,Software Engineer,Bachelor's,Good,No,1197309,1994-02-13,,1221255
E01490,Ranveer,Bava,Male,Maharashtra,Nagpur,2021-03-08,IT,IT Manager,Master's,Satisfactory,No,681763,1966-03-22,,862430
E01491,Gaurang,Narain,Male,Delhi,New Delhi,2015-01-19,IT,IT Manager,Master's,Excellent,Yes,918411,1963-02-01,,1161789
E01492,Ikbal,Brahmbhatt,Male,Gujarat,Vadodara,2022-03-20,Operations,Operations Executive,Bachelor's,Satisfactory,No,453957,1994-03-27,,453957
E01493,Fitan,Savant,Male,Uttar Pradesh,Kanpur,2016-10-25,HR,HR Executive,Bachelor's,Good,No,589734,1980-11-03,,589734
E01494,Harshil,Nagarajan,Female,Maharashtra,Mumbai,2016-03-21,Operations,Operations Executive,Bachelor's,Satisfactory,No,730603,1988-03-28,,745215
E01495,Amara,Brahmbhatt,Female,Tamil Nadu,Madurai,2016-03-22,HR,HR Manager,Master's,Satisfactory,Yes,479979,1984-03-30,,563015
E01496,Dalbir,Boase,Male,Uttar Pradesh,Noida,2017-04-20,HR,HR Manager,Master's,Good,No,703697,1983-04-29,2017-11-16,809251
E01497,Fitan,Lalla,Female,West Bengal,Kolkata,2022-05-24,Operations,Operations Manager,Master's,Good,No,499759,1979-06-04,,644839
E01498,Henry,Doshi,Male,Maharashtra,Mumbai,2018-09-16,Sales,Sales Manager,Bachelor's,Good,Yes,831948,1966-09-29,,915142
E01499,Lipika,Bora,Male,Karnataka,Mysuru,2018-02-14,HR,HR Manager,Master's,Good,No,444483,1986-02-22,,511155
E01500,Zarna,Menon,Female,Karnataka,Mangalore,2016-08-12,Sales,Sales Manager,Bachelor's,Excellent,Yes,634521,1981-08-21,,647211
E01501,Triveni,Kaur,Male,Uttar Pradesh,Lucknow,2019-11-08,HR,HR Executive,Bachelor's,Good,Yes,482700,1986-11-16,,482700
E01502,Hiral,Rattan,Male,Uttar Pradesh,Kanpur,2019-11-13,Sales,Sales Executive,Bachelor's,Excellent,Yes,613652,1978-11-23,,675017
E01503,Jeet,Viswanathan,Female,Gujarat,Vadodara,2024-08-03,Sales,Sales Manager,Bachelor's,Excellent,No,828442,1994-08-11,,845010
E01504,Qushi,Varkey,Female,Delhi,New Delhi,2015-09-13,Finance,Accountant,Bachelor's,Satisfactory,No,768574,1992-09-18,,783945
E01505,Hredhaan,Mittal,Male,Uttar Pradesh,Lucknow,2020-04-30,Finance,Finance Manager,Master's,Satisfactory,No,811184,1967-05-14,,1026147
E01506,Advaith,Badami,Male,Tamil Nadu,Coimbatore,2016-12-01,Finance,Accountant,Bachelor's,Satisfactory,Yes,505495,1990-12-08,,505495
E01507,Bhavika,Salvi,Male,Karnataka,Mysuru,2023-01-20,Finance,Financial Analyst,Master's,Satisfactory,Yes,428864,1980-01-31,,542512
E01508,Chandran,Lalla,Female,Karnataka,Bengaluru,2022-02-05,Operations,Operations Executive,Bachelor's,Excellent,No,822118,1985-02-14,2023-01-26,838560
E01509,Dominic,Raja,Male,Gujarat,Surat,2024-08-01,Sales,Sales Executive,Bachelor's,Good,No,584365,1995-08-09,,584365
E01510,Ishanvi,Sandal,Female,West Bengal,Siliguri,2022-06-28,HR,HR Manager,Master's,Satisfactory,No,514336,1992-07-05,,603316
E01511,Zaitra,Manda,Male,Tamil Nadu,Coimbatore,2020-10-28,IT,Software Engineer,Bachelor's,Excellent,No,668209,1987-11-06,,668209
E01512,Madhavi,Chandra,Male,Gujarat,Vadodara,2023-09-18,Operations,Operations Manager,Master's,Good,Yes,776211,1969-10-01,,981906
E01513,Charita,Dey,Male,Uttar Pradesh,Kanpur,2020-07-16,Sales,Sales Executive,Bachelor's,Good,Yes,548710,1980-07-26,,548710
E01514,Udant,Barad,Male,Maharashtra,Mumbai,2019-06-11,HR,HR Executive,Bachelor's,Satisfactory,No,681711,1991-06-18,,681711
E01515,Girik,Shanker,Female,Tamil Nadu,Coimbatore,2018-08-03,Operations,Operations Executive,Bachelor's,Satisfactory,No,460020,1994-08-09,,469220
E01516,Saumya,Parmer,Male,West Bengal,Kolkata,2024-07-29,Finance,Accountant,Bachelor's,Needs Improvement,Yes,833623,1989-08-07,,833623
E01517,Turvi,Dara,Female,Karnataka,Bengaluru,2019-11-13,Sales,Sales Executive,Bachelor's,Good,No,897499,1997-11-18,,915448
E01518,Yashoda,Acharya,Male,Tamil Nadu,Chennai,2020-04-18,HR,HR Manager,Master's,Good,No,726783,1966-05-02,,919380
E01519,Azaan,Behl,Female,Maharashtra,Nagpur,2015-11-16,Sales,Sales Manager,Bachelor's,Good,No,383417,1968-11-27,,430193
E01520,Karan,Aurora,Female,West Bengal,Howrah,2021-01-27,Finance,Financial Analyst,Master's,Satisfactory,No,1059816,1986-02-05,,1243164
E01521,Mekhala,Apte,Female,West Bengal,Howrah,2022-05-27,IT,Software Engineer,Bachelor's,Good,Yes,1340740,1992-06-03,2023-01-21,1367554
E01522,Yug,Patla,Male,Maharashtra,Pune,2019-09-20,Operations,Operations Manager,Master's,Excellent,No,616421,1986-09-28,,708884
E01523,Advik,Datta,Female,Delhi,New Delhi,2023-06-25,Sales,Sales Manager,Bachelor's,Satisfactory,No,671248,1973-07-07,,753140
E01524,Varsha,Bora,Male,Karnataka,Mysuru,2017-01-11,Sales,Sales Executive,Bachelor's,Excellent,No,772979,1974-01-22,,850276
E01525,Vasatika,Basak,Female,Gujarat,Vadodara,2020-04-08,HR,HR Executive,Bachelor's,Satisfactory,Yes,453765,1982-04-18,,462840
E01526,Advaith,Taneja,Female,West Bengal,Kolkata,2019-03-12,HR,HR Manager,Master's,Good,Yes,404133,1977-03-22,,521452
E01527,Aryan,Kumer,Female,Gujarat,Surat,2020-11-22,Sales,Sales Manager,Bachelor's,Satisfactory,No,756974,1985-12-01,,772113
E01528,Maanav,Narayanan,Male,Karnataka,Bengaluru,2023-03-01,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,484115,1972-03-13,,532526
E01529,Wishi,Vora,Male,Uttar Pradesh,Noida,2024-06-04,Operations,Operations Executive,Bachelor's,Excellent,No,507843,2000-06-10,,507843
E01530,Luke,Behl,Female,Uttar Pradesh,Lucknow,2020-09-22,HR,HR Manager,Master's,Good,No,659913,1971-10-05,,851485
E01531,Kavya,Gupta,Male,Karnataka,Mangalore,2024-08-18,Sales,Sales Executive,Bachelor's,Good,No,430944,1979-08-30,,474038
E01532,Harini,Edwin,Female,Gujarat,Ahmedabad,2015-05-03,Operations,Operations Executive,Bachelor's,Satisfactory,No,588760,1990-05-09,,600535
E01533,Vedhika,Mukherjee,Female,Gujarat,Vadodara,2016-10-06,HR,HR Manager,Master's,Good,No,363935,1978-10-16,,426895
E01534,Dhruv,Manne,Male,Uttar Pradesh,Noida,2022-02-26,HR,HR Executive,Bachelor's,Excellent,No,338705,1997-03-04,,338705
E01535,Ronith,Warrior,Male,Gujarat,Surat,2024-02-29,Finance,Accountant,Bachelor's,Satisfactory,No,615348,1979-03-12,,676882
E01536,Krishna,Krishnamurthy,Male,Gujarat,Ahmedabad,2022-03-14,Finance,Accountant,Bachelor's,Excellent,No,867024,1990-03-22,,867024
E01537,Abdul,Upadhyay,Female,Delhi,New Delhi,2022-06-09,Finance,Accountant,Bachelor's,Good,No,823079,1999-06-15,,839540
E01538,Vamakshi,Parikh,Male,Uttar Pradesh,Lucknow,2021-07-07,HR,HR Manager,Master's,Good,Yes,398354,1966-07-21,,503917
E01539,Tanmayi,Chacko,Male,West Bengal,Howrah,2021-01-03,Sales,Sales Manager,Bachelor's,Good,No,836723,1983-01-13,,836723
